index;cbo;dit;fanin;fanout;lcom;noc;loc;rfc;wmc;totalMethodsQty;protectedMethodsQty;publicMethodsQty;privateMethodsQty;finalFieldsQty;protectedFieldsQty;publicFieldsQty;privateFieldsQty;bugs
2161;0;1;0;0;0;0;7;0;1;1;0;0;0;2;0;0;0;0
2162;7;1;0;7;0;0;119;40;42;4;0;0;0;5;0;0;5;0
2163;9;2;1;9;14365;0;902;14;170;170;2;163;5;1;0;0;1;0
2164;2;1;0;2;1;0;23;6;10;2;0;2;0;0;0;0;0;0
2165;2;1;0;2;0;0;20;2;5;3;0;2;1;2;0;0;2;1
2166;6;1;1;6;36;0;143;20;14;9;0;6;3;6;0;0;6;0
2167;1;1;0;1;0;0;8;0;1;1;0;1;0;2;0;0;0;0
2168;7;3;0;7;3;0;20;8;7;3;1;1;1;0;0;0;0;0
2169;7;1;1;7;45;0;93;32;10;10;0;10;0;0;0;0;0;0
2170;2;1;0;2;0;0;8;0;1;1;0;0;0;1;0;0;2;0
2171;6;1;14;6;11;2;23;1;6;6;0;6;0;2;0;2;0;0
2172;24;2;1;24;156796;0;4785;141;631;608;0;582;26;15;0;0;20;0
2173;7;1;1;7;3;0;23;2;6;6;0;5;0;3;0;0;3;0
2174;7;1;0;7;0;0;89;9;34;13;0;4;1;2;0;0;2;1
2175;8;1;14;8;45;6;20;4;10;10;1;2;0;0;0;0;0;0
2176;6;1;0;6;0;0;12;8;2;2;0;1;0;2;0;0;0;0
2177;3;2;0;3;0;0;34;9;10;10;2;7;0;1;0;0;0;0
2178;6;3;0;6;0;0;66;11;30;8;2;4;1;1;0;0;0;0
2179;19;1;0;19;71;0;252;72;101;14;0;4;10;1;0;0;1;1
2180;17;2;3;17;69;0;302;43;80;14;0;0;5;3;0;0;3;1
2181;7;2;0;7;3;0;11;4;3;3;1;2;0;0;0;0;0;0
2182;10;2;1;10;120;0;51;5;16;16;0;10;0;0;0;0;0;0
2183;3;1;0;3;0;0;21;1;6;4;0;3;0;2;0;0;1;1
2184;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2185;4;1;0;4;1;0;11;0;2;2;0;0;0;2;0;0;0;1
2186;0;1;0;0;0;0;5;0;1;1;0;1;0;0;0;0;0;1
2187;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1
2188;9;1;0;9;7;0;55;20;17;6;0;6;0;1;0;0;4;0
2189;1;1;0;1;0;0;5;0;1;1;0;1;0;0;0;0;0;1
2190;2;1;0;2;0;0;6;1;1;1;0;1;0;0;0;0;0;0
2191;9;1;24;9;0;0;115;31;35;18;0;15;3;5;0;0;4;0
2192;10;1;3;10;10;0;44;27;12;5;0;0;1;0;0;0;0;0
2193;8;2;1;8;15;0;27;10;6;6;0;6;0;0;0;0;0;0
2194;13;1;4;13;131;0;279;75;75;19;0;4;14;12;0;0;13;0
2195;1;1;0;1;0;0;5;0;1;1;0;1;0;0;0;0;0;1
2196;3;1;2;3;6;0;50;8;7;4;0;1;3;0;0;0;0;0
2197;7;2;0;7;22;0;107;34;38;8;0;1;6;2;0;0;0;0
2198;3;1;0;3;26;0;18;1;8;8;0;0;0;1;0;0;1;0
2199;1;1;0;1;0;0;16;3;4;3;0;2;0;1;0;0;0;0
2200;3;1;0;3;6;0;92;10;28;4;0;3;0;2;0;2;0;0
2201;7;2;0;7;1;0;50;28;13;3;0;1;1;2;0;0;3;0
2202;13;2;36;13;168;0;182;53;58;21;1;7;3;4;0;0;5;0
2203;5;1;3;5;1;0;30;14;8;2;0;1;1;0;0;0;0;0
2204;1;1;0;1;0;0;5;1;1;1;0;1;0;0;0;0;0;1
2205;2;1;0;2;1;0;23;5;6;6;0;4;0;1;0;0;2;1
2206;8;3;1;8;55;0;42;5;18;11;0;9;0;0;0;0;0;0
2207;2;1;0;2;0;0;24;5;7;2;0;0;1;2;0;0;2;0
2208;3;2;3;3;0;0;9;0;1;1;0;1;0;2;0;2;0;0
2209;4;1;0;4;3;0;20;10;3;3;0;3;0;0;0;0;0;0
2210;0;1;0;0;0;0;4;0;1;1;0;0;0;0;0;0;0;0
2211;4;1;0;4;0;0;13;2;2;2;0;1;1;2;0;0;2;0
2212;8;3;0;8;15;0;35;9;11;7;1;4;1;1;0;0;1;0
2213;1;1;0;1;0;0;11;0;1;1;0;0;0;4;0;4;0;0
2214;13;2;0;13;2;0;123;46;46;4;1;1;2;4;0;0;4;0
2215;3;2;3;3;0;0;9;0;1;1;0;1;0;2;0;2;0;0
2216;15;1;2;15;0;0;81;38;21;6;0;2;3;6;0;0;6;0
2217;8;1;0;8;0;0;17;5;3;3;0;3;0;3;0;0;3;0
2218;12;2;0;12;0;0;61;22;18;2;1;0;0;1;0;0;1;0
2219;4;1;0;4;0;0;25;5;8;6;0;5;1;1;0;0;1;0
2220;11;1;2;11;19;0;66;27;23;7;0;4;3;3;0;1;2;0
2221;6;1;1;6;1;0;18;10;2;2;0;1;1;0;0;1;0;0
2222;4;1;0;4;45;0;49;0;10;10;0;0;0;1;0;0;9;0
2223;2;1;3;2;6;0;17;0;4;4;0;0;0;0;0;0;0;0
2224;6;1;0;6;10;0;18;15;5;5;0;4;1;0;0;0;0;0
2225;1;1;0;1;0;0;5;1;1;1;0;1;0;0;0;0;0;0
2226;5;1;0;5;28;0;10;0;8;8;0;0;0;0;0;0;0;1
2227;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
2228;4;1;0;4;2;0;24;1;5;5;0;4;0;4;0;0;4;1
2229;2;1;3;2;2;0;24;5;5;5;0;5;0;4;0;0;4;0
2230;12;1;3;12;10;0;68;36;20;5;0;1;4;1;0;0;1;0
2231;23;2;22;23;281;0;1554;48;51;26;0;7;8;11;0;0;14;1
2232;8;1;0;8;6;0;69;13;15;5;0;1;3;4;0;0;3;0
2233;6;2;0;6;0;0;15;9;6;2;0;1;0;1;0;0;0;0
2234;5;1;1;5;351;0;138;10;27;27;0;25;2;0;0;0;0;0
2235;0;1;5;0;0;0;9;0;3;2;0;1;0;0;0;0;1;0
2236;15;3;0;15;739;0;166;32;43;39;2;33;4;1;0;0;2;0
2237;9;2;0;9;456;0;371;9;33;33;1;32;0;1;0;0;3;0
2238;7;1;0;7;0;0;22;9;5;3;0;2;0;5;0;0;5;0
2239;9;1;1;9;45;0;64;23;11;10;0;7;3;1;0;0;1;0
2240;1;1;0;1;0;0;10;3;3;1;0;0;1;0;0;0;0;0
2241;4;2;0;4;0;0;20;5;4;4;0;1;1;1;0;0;2;1
2242;21;1;8;21;120;0;210;46;62;16;0;6;4;27;0;0;5;0
2243;6;1;0;6;0;0;97;32;27;9;0;4;2;3;0;0;1;1
2244;7;2;0;7;190;0;64;3;20;20;1;19;0;0;0;0;0;0
2245;16;2;4;16;65;0;244;50;66;15;0;4;4;7;0;0;6;1
2246;6;1;4;6;28;0;13;0;8;8;0;0;0;0;0;0;0;0
2247;5;2;0;5;0;0;17;3;6;3;0;3;0;2;0;0;2;0
2248;9;1;1;9;6;0;63;39;10;4;0;1;3;0;0;0;0;0
2249;18;3;2;18;10;0;475;59;42;16;0;3;12;7;0;6;3;0
2250;9;1;1;9;1;0;21;7;4;2;0;1;1;0;0;0;3;0
2251;7;2;0;7;1;0;65;15;25;2;0;1;1;0;0;0;0;0
2252;4;1;0;4;4;0;25;0;6;5;0;0;1;0;0;0;3;1
2253;10;2;0;10;6;0;65;31;26;4;0;3;0;0;0;0;0;0
2254;4;1;0;4;0;0;12;0;1;1;0;1;0;4;0;4;0;0
2255;3;2;9;3;0;2;10;0;2;2;0;2;0;1;0;1;0;0
2256;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2257;6;1;0;6;6;0;8;0;4;4;0;0;0;0;0;0;0;0
2258;10;2;4;10;9;0;48;9;14;7;1;5;1;2;0;0;2;0
2259;3;1;7;3;0;0;58;10;15;12;0;12;0;5;0;0;5;0
2260;5;2;0;5;3;0;13;0;3;3;0;0;0;0;0;0;1;0
2261;1;3;0;1;0;0;10;0;2;2;0;1;0;1;0;0;1;1
2262;17;2;2;17;12;0;168;68;58;9;0;5;3;6;0;0;8;0
2263;3;2;0;3;0;0;6;1;1;1;0;0;0;1;0;0;0;0
2264;4;1;0;4;0;0;24;7;5;5;0;4;0;3;0;0;3;1
2265;6;2;1;6;0;0;23;6;8;4;0;4;0;3;0;0;3;0
2266;17;2;0;17;54;0;653;139;256;13;0;2;11;6;0;0;6;1
2267;16;2;1;16;857;0;192;30;43;42;2;39;0;2;0;0;3;0
2268;3;1;0;3;0;0;49;9;12;3;0;0;0;4;0;0;0;0
2269;6;2;0;6;0;0;5;0;1;1;0;1;0;0;0;0;0;1
2270;30;2;3;30;3;0;353;53;24;6;0;2;2;10;0;0;12;0
2271;4;1;6;4;3;0;7;0;3;3;0;0;0;0;0;0;0;0
2272;0;1;0;0;0;0;18;0;4;4;0;0;0;3;0;0;3;1
2273;5;2;0;5;0;0;21;14;7;1;0;1;0;0;0;0;0;0
2274;1;1;0;1;0;0;15;0;1;1;0;0;0;5;0;0;0;0
2275;4;2;0;4;0;0;47;10;16;10;2;7;0;2;0;0;0;0
2276;6;1;0;6;0;0;7;2;1;1;0;1;0;0;0;0;0;0
2277;23;1;3;23;119;0;488;126;166;23;0;1;22;24;0;0;14;0
2278;2;1;0;2;0;0;8;1;1;1;0;0;0;2;0;0;0;0
2279;9;2;0;9;21;0;91;33;9;7;2;2;2;0;0;0;0;0
2280;1;1;0;1;0;0;6;0;1;1;0;1;0;0;0;0;1;0
2281;20;4;6;20;14;0;539;38;24;8;0;2;4;19;0;0;9;1
2282;7;2;0;7;1;0;11;1;3;2;1;0;0;0;0;0;0;0
2283;0;1;0;0;15;0;20;0;6;6;0;6;0;0;0;0;0;0
2284;9;2;0;9;10;0;30;13;5;5;2;3;0;0;0;0;0;0
2285;14;1;1;14;1374;0;510;114;53;53;0;48;5;3;0;0;3;0
2286;1;1;0;1;3;0;10;0;3;3;0;3;0;0;0;0;0;0
2287;3;1;0;3;0;0;18;14;4;2;0;0;0;3;0;0;3;0
2288;7;2;67;7;29;0;54;13;13;10;0;3;2;2;0;0;2;0
2289;2;1;0;2;0;0;8;8;4;1;0;1;0;0;0;0;0;1
2290;10;1;2;10;5;0;192;44;36;10;0;3;6;10;0;0;10;0
2291;7;2;0;7;3;0;47;26;14;3;0;1;2;0;0;0;0;1
2292;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1
2293;6;2;0;6;3;0;47;22;13;3;0;1;2;0;0;0;0;0
2294;5;1;0;5;21;0;35;0;7;7;0;0;0;0;0;0;6;0
2295;1;1;0;1;0;0;3;0;1;1;0;0;0;0;0;0;0;0
2296;9;1;1;9;134;0;139;25;20;20;0;16;4;1;0;0;1;0
2297;7;2;1;7;453;0;924;139;273;31;0;0;29;2;0;0;2;1
2298;8;3;1;8;0;0;31;3;3;2;0;2;0;1;0;0;1;0
2299;22;4;6;22;72;0;407;59;63;16;0;10;6;2;0;0;8;1
2300;12;2;0;12;4;0;31;25;6;4;1;2;1;0;0;1;0;0
2301;2;2;3;2;0;0;9;0;1;1;0;1;0;2;0;2;0;0
2302;5;1;1;5;10;0;22;11;5;5;0;3;2;0;0;0;0;0
2303;9;1;0;9;5;0;29;3;7;6;0;0;1;1;0;0;5;1
2304;2;1;0;2;0;0;17;6;4;1;0;1;0;0;0;0;0;0
2305;7;2;0;7;1;0;11;2;4;2;1;1;0;0;0;0;0;0
2306;0;3;0;0;0;0;11;0;2;2;0;2;0;2;0;1;1;0
2307;7;2;0;7;190;0;69;6;20;20;1;19;0;0;0;0;0;0
2308;6;2;0;6;10;0;37;21;12;5;0;0;1;0;0;0;0;0
2309;8;2;0;8;1709;0;270;7;59;59;2;57;0;1;0;0;1;0
2310;12;2;1;12;0;0;230;24;12;4;0;1;2;12;0;0;4;0
2311;8;1;0;8;0;0;44;12;9;9;0;9;0;0;0;0;1;0
2312;5;1;1;5;276;0;149;15;24;24;0;18;6;0;0;0;0;0
2313;7;1;0;7;275;0;113;15;37;26;0;23;1;0;0;0;10;0
2314;1;1;0;1;0;0;4;0;2;1;0;1;0;0;0;0;0;1
2315;26;2;1;26;5552;0;877;117;123;120;1;109;10;0;0;0;2;0
2316;9;2;0;9;15741;0;624;18;179;178;1;177;0;0;0;0;1;0
2317;9;1;13;9;14;0;513;23;13;9;0;6;2;4;0;0;4;0
2318;5;1;1;5;0;0;325;3;3;2;0;2;0;1;0;0;0;0
2319;5;1;0;5;0;0;44;11;11;7;0;0;2;3;0;0;3;0
2320;13;1;1;13;72;0;93;42;16;13;0;12;1;0;0;0;1;0
2321;8;1;4;8;54;0;464;117;135;12;0;3;9;2;0;0;2;0
2322;2;3;1;2;3;0;7;4;3;3;0;3;0;0;0;0;0;0
2323;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2324;3;1;0;3;0;0;17;1;4;4;0;2;0;2;0;0;0;0
2325;3;1;0;3;0;0;24;3;8;4;0;3;0;1;0;1;0;0
2326;2;1;0;2;0;0;10;2;4;1;0;0;0;0;0;0;0;1
2327;11;1;0;11;58;0;193;69;48;20;0;1;12;7;0;0;11;0
2328;11;2;0;11;30;0;209;65;80;9;1;1;6;1;0;0;1;0
2329;3;2;0;3;0;0;8;3;2;1;0;1;0;1;0;0;0;0
2330;8;1;0;8;3;0;177;52;82;3;0;2;0;1;0;0;1;0
2331;8;1;1;8;0;0;55;32;15;4;0;3;0;3;0;0;3;0
2332;0;1;1;0;1;0;7;0;2;2;0;0;0;0;0;0;0;0
2333;11;2;2;11;9;0;170;60;38;7;0;3;4;8;0;1;1;0
2334;7;1;1;7;300;0;96;21;25;25;0;14;11;0;0;0;0;0
2335;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2336;12;1;3;12;69;0;272;59;100;14;0;2;9;2;0;0;1;0
2337;11;1;2;11;0;0;239;17;7;5;0;1;2;6;0;2;5;0
2338;2;1;0;2;0;0;9;3;2;2;0;1;0;1;0;0;0;1
2339;1;1;0;1;0;0;5;1;1;1;0;1;0;0;0;0;0;0
2340;4;1;4;4;3;1;9;1;3;3;0;3;0;0;0;0;0;0
2341;1;1;0;1;0;0;8;0;1;1;0;0;0;2;0;0;0;0
2342;10;1;61;10;399;0;163;39;47;35;0;32;1;5;0;2;6;0
2343;2;1;0;2;0;0;8;0;1;1;0;0;0;2;0;0;2;0
2344;0;1;0;0;0;0;7;0;1;1;0;0;0;1;0;1;0;0
2345;3;1;0;3;0;0;116;15;40;7;0;2;0;2;0;0;0;0
2346;1;1;0;1;0;0;26;7;7;6;0;4;2;2;0;0;2;0
2347;6;1;1;6;36;0;33;7;9;9;0;7;2;0;0;0;0;0
2348;7;1;0;7;16;0;49;39;11;8;0;7;0;3;0;0;6;0
2349;12;2;1;12;3564;0;376;20;93;93;2;90;1;1;0;0;4;0
2350;9;1;0;9;0;0;94;34;22;7;0;0;4;2;0;0;0;0
2351;2;1;0;2;0;0;13;3;2;2;0;1;0;3;0;0;0;0
2352;3;2;7;3;0;0;7;0;1;1;0;1;0;1;0;1;0;0
2353;18;10;7;18;0;0;249;23;11;4;0;2;1;2;0;0;2;1
2354;2;1;18;2;0;0;24;5;5;4;0;3;1;4;0;4;0;0
2355;4;1;0;4;0;0;14;3;4;1;0;1;0;0;0;0;0;0
2356;2;1;0;2;3;0;11;6;3;3;0;3;0;0;0;0;0;0
2357;10;1;2;10;0;0;70;32;20;5;0;0;4;3;0;0;3;0
2358;7;1;1;7;0;0;29;9;11;4;0;2;2;3;0;0;3;0
2359;3;1;10;3;8;0;40;0;15;8;0;7;0;0;0;0;5;0
2360;3;2;0;3;1;0;24;5;5;2;1;0;1;0;0;0;3;0
2361;1;4;0;1;0;0;6;4;3;1;0;1;0;0;0;0;0;0
2362;3;2;2;3;0;0;102;2;3;3;0;2;1;4;0;0;4;0
2363;4;1;0;4;0;0;5;3;1;1;0;1;0;0;0;0;0;1
2364;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2365;3;1;0;3;1;0;7;2;2;2;0;2;0;0;0;0;0;0
2366;7;1;13;7;19;0;113;32;30;14;0;10;3;2;0;0;2;0
2367;4;2;0;4;10;0;39;11;12;5;0;0;0;0;0;0;0;0
2368;15;1;3;15;39;0;490;43;23;10;0;1;8;4;0;0;5;0
2369;4;1;0;4;0;0;11;4;2;1;0;1;0;0;0;0;0;0
2370;2;1;5;2;0;0;31;0;1;1;0;1;0;0;0;0;0;0
2371;9;1;2;9;4;0;49;28;7;5;0;4;1;4;0;0;4;0
2372;1;1;0;1;0;0;10;5;2;1;0;1;0;0;0;0;0;0
2373;8;2;1;8;15;0;54;19;6;6;0;5;1;0;0;0;0;0
2374;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
2375;3;1;0;3;1;0;12;11;2;2;0;2;0;0;0;0;0;0
2376;6;1;0;6;0;0;50;4;5;5;0;0;3;2;0;0;2;0
2377;6;1;0;6;0;0;50;15;16;7;0;6;1;1;0;0;3;0
2378;4;1;0;4;0;0;20;11;5;1;0;1;0;0;0;0;0;0
2379;4;1;0;4;0;0;11;4;4;1;0;1;0;0;0;0;0;0
2380;1;1;0;1;0;0;9;3;2;1;0;1;0;0;0;0;0;0
2381;4;1;0;4;0;0;21;8;6;1;0;1;0;0;0;0;0;0
2382;5;2;0;5;0;0;19;1;5;4;0;3;1;0;0;0;0;0
2383;1;1;0;1;0;0;10;0;2;2;0;1;1;2;0;0;2;0
2384;11;1;0;11;0;0;177;15;18;18;0;16;2;3;0;0;3;0
2385;0;1;3;10;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2386;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2387;13;2;1;13;204;0;156;35;22;21;0;18;3;1;0;0;3;0
2388;6;3;0;6;1596;0;204;11;57;57;0;57;0;0;0;0;0;0
2389;14;4;2;14;0;0;308;40;15;6;0;3;2;8;0;0;8;0
2390;12;1;2;12;1473;0;552;95;158;55;0;3;52;7;0;0;8;0
2391;5;2;0;5;0;0;18;10;4;2;0;0;1;1;0;0;1;0
2392;4;1;0;4;0;0;9;9;1;1;0;1;0;0;0;0;0;0
2393;5;1;0;5;0;0;17;18;2;1;0;1;0;0;0;0;0;0
2394;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2395;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2396;13;1;9;13;11;0;280;22;26;11;0;1;3;11;0;0;15;0
2397;0;4;3;0;0;0;5;0;1;1;0;1;0;0;0;0;0;0
2398;0;1;0;0;0;0;3;0;1;1;0;0;0;0;0;0;0;0
2399;1;1;0;1;0;0;5;1;1;1;0;0;0;0;0;0;0;1
2400;1;1;0;1;0;0;5;1;1;1;0;0;0;0;0;0;0;1
2401;7;2;0;7;3;0;18;2;3;3;1;2;0;0;0;0;0;0
2402;3;1;0;3;6;0;12;2;4;4;0;4;0;0;0;0;0;0
2403;7;2;0;7;1;0;14;4;2;2;1;1;0;0;0;0;0;0
2404;4;1;0;4;0;0;29;10;8;3;0;2;0;2;0;0;3;0
2405;3;1;14;3;0;0;9;0;1;1;0;0;0;0;0;0;0;0
2406;36;2;3;36;291;0;934;206;132;26;11;5;10;5;0;2;7;1
2407;7;1;0;7;12;0;40;5;10;9;0;0;0;6;0;0;6;0
2408;7;2;0;7;66;0;41;7;12;12;1;11;0;0;0;0;0;0
2409;12;1;4;12;4;0;76;31;19;8;0;3;4;4;0;0;5;0
2410;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2411;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2412;5;3;0;5;0;0;52;8;14;5;0;0;1;1;0;0;3;1
2413;4;1;0;4;0;0;7;5;1;1;0;1;0;0;0;0;0;0
2414;17;2;0;17;21;0;135;63;46;7;0;0;3;0;0;0;0;1
2415;16;2;1;16;118;0;78;36;16;16;3;11;2;1;0;0;1;0
2416;12;2;1;12;28;0;43;25;9;8;0;7;1;0;0;0;0;0
2417;4;1;0;4;0;0;6;3;1;1;0;1;0;0;0;0;0;0
2418;15;1;1;15;3113;0;359;42;102;91;0;83;8;1;0;0;3;0
2419;4;1;7;4;1;0;4;0;2;2;0;0;0;0;0;0;0;0
2420;6;1;0;6;6;0;22;5;4;4;0;4;0;0;0;0;0;0
2421;5;1;0;5;15;0;48;10;13;6;0;6;0;0;0;0;0;0
2422;1;1;0;1;0;0;7;2;2;1;0;1;0;0;0;0;0;1
2423;3;1;2;3;4;0;34;5;6;5;0;4;0;5;0;0;5;0
2424;13;2;3;13;43;0;234;33;60;11;0;0;4;2;0;0;2;1
2425;1;1;0;1;0;0;7;2;2;1;0;1;0;0;0;0;0;1
2426;7;2;2;7;4;0;34;16;9;4;0;4;0;2;0;0;2;0
2427;5;1;1;5;1;0;16;2;4;3;0;1;1;2;0;0;2;0
2428;2;1;0;2;0;0;16;1;4;4;0;0;1;0;0;0;1;0
2429;6;2;0;6;1;0;12;0;3;3;0;2;1;0;0;0;0;0
2430;8;1;0;8;15;0;151;35;55;6;0;2;4;0;0;0;0;0
2431;9;2;0;9;8515;0;558;17;131;131;1;130;0;0;0;0;0;0
2432;11;2;1;11;325;0;313;9;26;26;1;23;2;0;0;0;0;0
2433;1;1;0;1;0;0;4;0;1;1;0;1;0;0;0;0;0;0
2434;7;3;0;7;0;0;119;31;30;11;2;4;3;2;0;0;0;0
2435;8;1;0;8;1;0;44;27;10;2;0;1;1;1;0;0;1;1
2436;1;1;0;1;1;0;14;0;4;3;0;0;0;1;0;0;1;1
2437;4;1;0;4;0;0;14;2;3;3;0;0;0;2;0;0;2;1
2438;5;2;0;5;0;0;33;8;8;3;1;1;1;1;0;0;2;1
2439;49;6;9;49;143;0;1927;115;67;23;0;5;9;22;0;0;22;1
2440;2;1;0;2;0;0;8;0;1;1;0;0;0;2;0;0;0;0
2441;18;1;0;18;11;0;113;45;36;7;3;2;2;8;0;0;0;0
2442;4;1;0;4;0;0;7;4;1;1;0;1;0;0;0;0;0;0
2443;6;1;2;6;0;0;37;12;4;4;0;3;1;1;0;0;1;0
2444;3;1;2;3;0;0;22;5;4;4;0;4;0;1;0;0;3;0
2445;4;3;0;4;3;0;33;7;11;6;2;3;0;3;0;0;3;0
2446;2;1;0;2;1;0;12;1;2;2;0;0;0;2;0;0;0;0
2447;2;1;1;2;0;0;27;2;7;6;0;6;0;2;0;0;2;0
2448;9;1;79;9;188;0;115;17;26;20;0;18;0;6;0;0;6;0
2449;3;1;0;3;0;0;11;0;1;1;0;0;0;3;0;0;4;0
2450;22;1;4;22;71;0;753;105;104;15;0;2;13;13;0;0;14;0
2451;6;1;0;6;0;0;22;3;7;3;0;2;0;1;0;0;0;0
2452;5;1;0;5;0;0;24;16;5;3;0;1;0;1;0;0;2;0
2453;6;2;0;6;1;0;28;14;6;3;0;0;0;2;0;0;2;0
2454;8;2;0;8;630;0;150;12;36;36;2;34;0;0;0;0;0;0
2455;2;1;0;2;0;0;9;3;2;1;0;1;0;0;0;0;0;0
2456;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2457;8;1;0;8;0;0;17;5;3;3;0;3;0;3;0;0;3;0
2458;5;2;0;5;0;0;15;7;4;1;0;1;0;0;0;0;0;0
2459;6;1;0;6;1;0;48;21;14;2;0;2;0;0;0;0;0;0
2460;8;1;0;8;66;0;47;5;16;13;0;12;1;3;1;0;3;0
2461;5;2;0;5;1;0;13;4;2;2;0;2;0;0;0;0;0;0
2462;16;2;1;16;11462;0;489;52;154;152;0;143;9;1;0;0;5;0
2463;7;2;2;7;6;0;39;16;14;5;0;3;1;3;0;0;3;0
2464;2;1;0;2;0;0;18;1;1;1;0;0;0;0;0;0;1;0
2465;2;2;3;2;0;0;7;0;1;1;0;1;0;1;0;1;0;0
2466;12;2;1;12;225;0;141;25;36;27;1;19;7;1;0;0;2;0
2467;7;1;1;7;0;0;49;13;3;3;0;3;0;0;0;0;0;0
2468;2;4;5;2;6;0;19;1;6;4;0;2;0;0;0;0;0;0
2469;2;1;0;2;0;0;7;3;1;1;0;1;0;0;0;0;0;0
2470;2;1;0;2;0;0;7;4;1;1;0;1;0;0;0;0;0;0
2471;4;1;0;4;0;0;8;10;3;1;0;1;0;0;0;0;0;0
2472;1;1;0;1;0;0;6;3;1;1;0;1;0;0;0;0;0;0
2473;0;1;0;0;0;0;7;0;1;1;0;0;0;1;0;0;0;1
2474;1;1;0;1;0;0;6;3;1;1;0;1;0;0;0;0;0;0
2475;22;3;4;22;153;0;1404;96;129;23;0;12;10;17;0;2;15;1
2476;3;1;0;3;0;0;7;4;1;1;0;1;0;0;0;0;0;0
2477;2;1;0;2;0;0;5;3;1;1;0;1;0;0;0;0;0;0
2478;21;1;1;21;0;0;169;41;30;27;0;21;6;1;0;0;1;0
2479;1;1;0;1;0;0;6;3;1;1;0;1;0;0;0;0;0;0
2480;12;1;2;12;26;0;89;31;17;8;0;0;2;1;0;0;0;0
2481;1;1;0;1;0;0;6;3;1;1;0;1;0;0;0;0;0;0
2482;4;1;0;4;0;0;5;1;1;1;0;1;0;0;0;0;0;0
2483;6;1;0;6;32;0;132;30;49;9;0;2;6;2;0;0;1;0
2484;1;1;0;1;0;0;8;0;1;1;0;1;0;2;0;0;2;1
2485;4;1;0;4;0;0;12;0;1;1;0;0;0;4;0;0;0;0
2486;6;2;0;6;1;0;31;11;7;3;0;1;0;1;0;0;0;0
2487;13;1;1;13;2;0;113;13;6;5;0;4;1;3;0;0;3;0
2488;3;1;0;3;35;0;55;0;11;11;0;11;0;0;0;0;10;0
2489;8;3;0;8;1;0;98;2;2;2;0;1;0;2;0;0;3;1
2490;7;2;0;7;15;0;41;0;6;6;0;0;0;0;0;0;0;0
2491;11;3;0;11;15;0;56;31;26;6;2;1;3;0;0;0;0;0
2492;5;2;0;5;5;0;54;9;17;7;0;0;0;1;0;0;0;0
2493;5;1;0;5;1;0;28;12;9;2;0;2;0;0;0;0;0;0
2494;1;1;0;1;0;0;11;5;3;1;0;1;0;0;0;0;0;0
2495;1;1;0;1;0;0;10;4;1;1;0;0;0;4;0;0;4;0
2496;8;2;0;8;3;0;38;20;24;3;0;1;2;0;0;0;0;1
2497;2;1;0;2;0;0;27;14;5;1;0;1;0;0;0;0;0;0
2498;2;1;0;2;0;0;8;0;1;1;0;1;0;2;0;0;2;0
2499;0;1;0;0;6;0;6;0;4;4;0;0;0;0;0;0;0;0
2500;2;2;3;2;0;0;5;0;1;1;0;1;0;0;0;0;0;0
2501;24;1;4;24;45;0;301;71;57;18;0;5;8;16;0;0;7;1
2502;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2503;7;1;0;7;1;0;65;23;2;2;0;2;0;0;0;0;0;0
2504;8;1;0;8;1;0;56;9;10;7;0;0;1;2;0;0;9;0
2505;10;1;1;10;28;0;135;21;22;8;0;7;1;0;0;0;0;0
2506;17;3;3;17;151;0;277;74;100;19;0;3;16;14;0;13;1;0
2507;7;1;0;7;15;0;41;13;11;7;0;7;0;1;0;0;1;1
2508;2;2;3;2;0;0;7;0;1;1;0;1;0;1;0;1;0;0
2509;8;2;10;8;136;0;34;2;17;17;0;17;0;0;0;0;0;0
2510;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2511;1;1;3;1;0;0;3;0;1;1;0;1;0;0;0;0;0;0
2512;12;1;9;12;48;0;120;28;24;13;0;11;2;1;0;0;1;0
2513;4;1;0;4;1;0;12;1;4;3;0;2;0;1;0;0;0;0
2514;5;2;2;5;0;0;17;1;2;2;0;2;0;1;0;0;1;0
2515;24;2;3;24;28;0;128;39;29;9;0;5;4;0;0;0;4;0
